method,risk_budget,seed,rows,success,ci95_success,physical_violation,ci95_physical_violation,human_burden,ci95_human_burden,intent_error,ci95_intent_error,overpromise,ci95_overpromise,autonomy_conflict,ci95_autonomy_conflict,unnecessary_query,ci95_unnecessary_query,negotiation_rounds,ci95_negotiation_rounds,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
risk_calibrated_collaborative_affordance_v5,0.16000,4,576,0.69792,0.03753,0.08160,0.02238,0.25694,0.03572,0.25694,0.03572,0.15104,0.02927,0.02951,0.01383,0.00174,0.00340,0.84554,0.01056,0.12967,0.01973,0.07756,0.00117,0.28079,0.04979,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,5,576,0.73611,0.03603,0.09375,0.02382,0.29861,0.03741,0.25174,0.03547,0.14583,0.02885,0.02778,0.01343,0.00347,0.00481,0.84650,0.01069,0.13966,0.02100,0.07716,0.00119,0.29060,0.04973,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,6,576,0.73611,0.03603,0.07639,0.02171,0.30035,0.03747,0.25694,0.03572,0.16146,0.03008,0.02431,0.01259,0.00174,0.00340,0.84623,0.01056,0.12397,0.01899,0.07773,0.00123,0.30173,0.04949,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,7,576,0.69965,0.03747,0.05382,0.01845,0.24826,0.03531,0.23785,0.03480,0.14583,0.02885,0.02778,0.01343,0.00174,0.00340,0.84613,0.01054,0.10437,0.01623,0.07904,0.00124,0.32657,0.05095,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,8,576,0.75868,0.03497,0.08854,0.02322,0.27604,0.03654,0.22396,0.03408,0.17708,0.03120,0.03125,0.01422,0.00000,0.00000,0.84696,0.01059,0.13573,0.02046,0.07819,0.00121,0.32527,0.04956,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,9,576,0.72569,0.03647,0.07465,0.02148,0.27257,0.03640,0.25347,0.03556,0.16493,0.03033,0.02431,0.01259,0.00000,0.00000,0.84708,0.01053,0.12381,0.01897,0.07821,0.00120,0.30595,0.05082,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,0,576,0.73264,0.03618,0.10417,0.02497,0.27257,0.03640,0.24653,0.03523,0.16493,0.03033,0.02431,0.01259,0.00000,0.00000,0.84742,0.01057,0.14789,0.02190,0.07878,0.00125,0.28287,0.05143,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,1,576,0.73264,0.03618,0.08160,0.02238,0.29688,0.03734,0.29514,0.03728,0.14931,0.02913,0.02778,0.01343,0.00174,0.00340,0.84679,0.01049,0.12850,0.01961,0.07734,0.00118,0.28500,0.04848,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,2,576,0.75174,0.03531,0.09201,0.02363,0.29340,0.03722,0.29861,0.03741,0.14583,0.02885,0.01736,0.01068,0.00174,0.00340,0.84670,0.01061,0.14029,0.02097,0.07729,0.00125,0.29715,0.05118,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,3,576,0.72743,0.03640,0.06597,0.02029,0.28819,0.03702,0.26389,0.03603,0.15451,0.02954,0.02604,0.01302,0.00521,0.00588,0.84636,0.01046,0.11525,0.01785,0.07759,0.00114,0.30948,0.04827,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,4,576,0.71007,0.03709,0.06944,0.02078,0.24653,0.03523,0.25521,0.03564,0.16493,0.03033,0.01736,0.01068,0.00347,0.00481,0.84665,0.01050,0.11779,0.01814,0.07783,0.00119,0.30873,0.05014,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,5,576,0.73438,0.03610,0.08854,0.02322,0.26736,0.03618,0.26215,0.03595,0.14062,0.02841,0.03299,0.01460,0.00000,0.00000,0.84723,0.01061,0.13466,0.02039,0.07892,0.00119,0.30685,0.05157,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,6,576,0.74479,0.03564,0.06597,0.02029,0.26389,0.03603,0.27083,0.03632,0.14757,0.02899,0.02778,0.01343,0.00000,0.00000,0.84740,0.01054,0.11453,0.01769,0.07747,0.00121,0.33914,0.04910,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,7,576,0.73958,0.03587,0.08854,0.02322,0.27604,0.03654,0.23438,0.03462,0.13889,0.02827,0.03125,0.01422,0.00174,0.00340,0.84709,0.01054,0.13493,0.02044,0.07771,0.00128,0.31865,0.04911,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,8,576,0.70833,0.03715,0.08681,0.02301,0.27778,0.03661,0.22222,0.03398,0.15104,0.02927,0.01910,0.01119,0.00347,0.00481,0.84751,0.01063,0.13393,0.02025,0.07873,0.00122,0.29042,0.05098,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.20000,9,576,0.71701,0.03682,0.07292,0.02125,0.24479,0.03514,0.24653,0.03523,0.15799,0.02981,0.03993,0.01600,0.00521,0.00588,0.84605,0.01057,0.12213,0.01872,0.07746,0.00122,0.31218,0.05172,1.00000,0.00000
shared_autonomy_pomdp,0.08000,0,576,0.02431,0.01259,0.00000,0.00000,0.05035,0.01787,0.01562,0.01014,0.00868,0.00758,0.00521,0.00588,0.05035,0.01787,0.07993,0.02841,0.00979,0.00352,0.01060,0.00378,-0.02412,0.01334,0.05035,0.01787
shared_autonomy_pomdp,0.08000,1,576,0.03993,0.01600,0.00000,0.00000,0.06597,0.02029,0.01562,0.01014,0.01215,0.00896,0.00521,0.00588,0.06597,0.02029,0.10490,0.03233,0.01287,0.00401,0.01387,0.00430,-0.02173,0.01305,0.06597,0.02029
shared_autonomy_pomdp,0.08000,2,576,0.03993,0.01600,0.00000,0.00000,0.05556,0.01872,0.01215,0.00896,0.01910,0.01119,0.00174,0.00340,0.05556,0.01872,0.08748,0.02953,0.01091,0.00373,0.01142,0.00386,-0.01470,0.01169,0.05556,0.01872
shared_autonomy_pomdp,0.08000,3,576,0.02951,0.01383,0.00000,0.00000,0.04861,0.01758,0.02083,0.01167,0.01215,0.00896,0.00694,0.00679,0.04861,0.01758,0.07682,0.02782,0.00932,0.00343,0.01028,0.00373,-0.02136,0.01212,0.04861,0.01758
shared_autonomy_pomdp,0.08000,4,576,0.05208,0.01816,0.00000,0.00000,0.07292,0.02125,0.02778,0.01343,0.01562,0.01014,0.00694,0.00679,0.07292,0.02125,0.11558,0.03375,0.01411,0.00415,0.01529,0.00448,-0.02098,0.01205,0.07292,0.02125
shared_autonomy_pomdp,0.08000,5,576,0.03819,0.01567,0.00000,0.00000,0.05729,0.01900,0.01910,0.01119,0.01042,0.00830,0.01042,0.00830,0.05729,0.01900,0.09165,0.03045,0.01124,0.00378,0.01220,0.00406,-0.01885,0.01144,0.05729,0.01900
shared_autonomy_pomdp,0.08000,6,576,0.03299,0.01460,0.00000,0.00000,0.05035,0.01787,0.01562,0.01014,0.01042,0.00830,0.00521,0.00588,0.05035,0.01787,0.07983,0.02838,0.00991,0.00357,0.01081,0.00385,-0.01618,0.01156,0.05035,0.01787
shared_autonomy_pomdp,0.08000,7,576,0.02431,0.01259,0.00000,0.00000,0.05556,0.01872,0.02431,0.01259,0.00868,0.00758,0.01389,0.00957,0.05556,0.01872,0.08838,0.02985,0.01091,0.00372,0.01191,0.00403,-0.03342,0.01506,0.05556,0.01872
shared_autonomy_pomdp,0.08000,8,576,0.02604,0.01302,0.00000,0.00000,0.05035,0.01787,0.02431,0.01259,0.01042,0.00830,0.00868,0.00758,0.05035,0.01787,0.07969,0.02834,0.00956,0.00343,0.01034,0.00368,-0.02708,0.01378,0.05035,0.01787
shared_autonomy_pomdp,0.08000,9,576,0.03472,0.01496,0.00000,0.00000,0.05382,0.01845,0.02083,0.01167,0.01736,0.01068,0.00174,0.00340,0.05382,0.01845,0.08488,0.02914,0.01035,0.00360,0.01112,0.00383,-0.02089,0.01184,0.05382,0.01845
shared_autonomy_pomdp,0.12000,0,576,0.03299,0.01460,0.00000,0.00000,0.05208,0.01816,0.01736,0.01068,0.02257,0.01214,0.00521,0.00588,0.05208,0.01816,0.08310,0.02906,0.01044,0.00368,0.01090,0.00382,-0.02336,0.01328,0.05208,0.01816
shared_autonomy_pomdp,0.12000,1,576,0.03819,0.01567,0.00000,0.00000,0.05208,0.01816,0.01736,0.01068,0.01389,0.00957,0.00521,0.00588,0.05208,0.01816,0.08151,0.02847,0.01085,0.00382,0.01098,0.00385,-0.01436,0.01198,0.05208,0.01816
shared_autonomy_pomdp,0.12000,2,576,0.03299,0.01460,0.00000,0.00000,0.05903,0.01926,0.01562,0.01014,0.01562,0.01014,0.00347,0.00481,0.05903,0.01926,0.09278,0.03035,0.01167,0.00385,0.01291,0.00424,-0.02444,0.01408,0.05903,0.01926
shared_autonomy_pomdp,0.12000,3,576,0.02604,0.01302,0.00000,0.00000,0.04688,0.01728,0.01215,0.00896,0.01562,0.01014,0.00694,0.00679,0.04688,0.01728,0.07390,0.02728,0.00965,0.00360,0.01017,0.00376,-0.02202,0.01171,0.04688,0.01728
shared_autonomy_pomdp,0.12000,4,576,0.04167,0.01633,0.00000,0.00000,0.06597,0.02029,0.01736,0.01068,0.01562,0.01014,0.00347,0.00481,0.06597,0.02029,0.10300,0.03173,0.01297,0.00406,0.01373,0.00426,-0.02154,0.01172,0.06597,0.02029
shared_autonomy_pomdp,0.12000,5,576,0.02604,0.01302,0.00000,0.00000,0.04861,0.01758,0.01736,0.01068,0.01042,0.00830,0.00521,0.00588,0.04861,0.01758,0.07731,0.02800,0.00940,0.00345,0.01022,0.00372,-0.02243,0.01320,0.04861,0.01758
shared_autonomy_pomdp,0.12000,6,576,0.03472,0.01496,0.00000,0.00000,0.06076,0.01953,0.01910,0.01119,0.01215,0.00896,0.00347,0.00481,0.06076,0.01953,0.09712,0.03126,0.01210,0.00395,0.01321,0.00427,-0.02381,0.01359,0.06076,0.01953
shared_autonomy_pomdp,0.12000,7,576,0.03299,0.01460,0.00000,0.00000,0.04340,0.01666,0.00868,0.00758,0.01042,0.00830,0.00347,0.00481,0.04340,0.01666,0.06981,0.02682,0.00876,0.00340,0.00927,0.00358,-0.00813,0.00953,0.04340,0.01666
shared_autonomy_pomdp,0.12000,8,576,0.03125,0.01422,0.00000,0.00000,0.05035,0.01787,0.01562,0.01014,0.01562,0.01014,0.01215,0.00896,0.05035,0.01787,0.07828,0.02783,0.01001,0.00361,0.01036,0.00370,-0.02196,0.01107,0.05035,0.01787
shared_autonomy_pomdp,0.12000,9,576,0.03299,0.01460,0.00000,0.00000,0.05035,0.01787,0.02257,0.01214,0.00868,0.00758,0.00694,0.00679,0.05035,0.01787,0.08059,0.02866,0.01035,0.00372,0.01088,0.00388,-0.01840,0.01116,0.05035,0.01787
shared_autonomy_pomdp,0.16000,0,576,0.11979,0.02654,0.00694,0.00679,0.06944,0.02078,0.05035,0.01787,0.03472,0.01496,0.00868,0.00758,0.04861,0.01758,0.17105,0.03271,0.03371,0.00758,0.03444,0.00614,0.02536,0.02333,0.17535,0.03108
shared_autonomy_pomdp,0.16000,1,576,0.09722,0.02422,0.01215,0.00896,0.07118,0.02102,0.06424,0.02004,0.02257,0.01214,0.00521,0.00588,0.03993,0.01600,0.15910,0.03159,0.03532,0.00885,0.03189,0.00591,0.00006,0.02314,0.16493,0.03033
shared_autonomy_pomdp,0.16000,2,576,0.09201,0.02363,0.01389,0.00957,0.10417,0.02497,0.05208,0.01816,0.04514,0.01697,0.01042,0.00830,0.04861,0.01758,0.17961,0.03321,0.04037,0.00948,0.03647,0.00628,-0.03206,0.02210,0.18576,0.03179
shared_autonomy_pomdp,0.16000,3,576,0.13021,0.02751,0.01736,0.01068,0.08333,0.02259,0.06250,0.01979,0.03993,0.01600,0.01389,0.00957,0.05382,0.01845,0.18072,0.03390,0.04222,0.01015,0.03570,0.00622,0.00852,0.02408,0.18229,0.03156
shared_autonomy_pomdp,0.16000,4,576,0.09549,0.02402,0.01736,0.01068,0.08507,0.02280,0.06944,0.02078,0.03125,0.01422,0.00521,0.00588,0.04340,0.01666,0.17224,0.03241,0.04170,0.01015,0.03549,0.00622,-0.02082,0.02360,0.18056,0.03144
shared_autonomy_pomdp,0.16000,5,576,0.11632,0.02621,0.01389,0.00957,0.09722,0.02422,0.05903,0.01926,0.03819,0.01567,0.01562,0.01014,0.05382,0.01845,0.19192,0.03477,0.04200,0.00951,0.03839,0.00643,-0.00717,0.02151,0.19444,0.03235
shared_autonomy_pomdp,0.16000,6,576,0.11632,0.02621,0.01562,0.01014,0.10069,0.02460,0.05903,0.01926,0.03993,0.01600,0.01215,0.00896,0.05035,0.01787,0.18751,0.03428,0.04226,0.00980,0.03816,0.00646,-0.00950,0.02710,0.19097,0.03213
shared_autonomy_pomdp,0.16000,7,576,0.10069,0.02460,0.01562,0.01014,0.10243,0.02478,0.05556,0.01872,0.04340,0.01666,0.01562,0.01014,0.05208,0.01816,0.18607,0.03371,0.04223,0.00982,0.03801,0.00643,-0.02741,0.02810,0.19097,0.03213
shared_autonomy_pomdp,0.16000,8,576,0.11979,0.02654,0.01736,0.01068,0.07812,0.02194,0.05208,0.01816,0.03472,0.01496,0.01389,0.00957,0.04340,0.01666,0.17612,0.03307,0.04168,0.01013,0.03584,0.00624,0.00873,0.02546,0.18229,0.03156
shared_autonomy_pomdp,0.16000,9,576,0.11111,0.02569,0.01910,0.01119,0.08681,0.02301,0.07812,0.02194,0.03819,0.01567,0.00694,0.00679,0.04514,0.01697,0.17918,0.03321,0.04380,0.01050,0.03670,0.00632,-0.01513,0.02445,0.18576,0.03179
shared_autonomy_pomdp,0.20000,0,576,0.29861,0.03741,0.05208,0.01816,0.15278,0.02941,0.19792,0.03257,0.13021,0.02751,0.02778,0.01343,0.02083,0.01167,0.42952,0.03308,0.13169,0.01499,0.11285,0.00827,0.00734,0.04261,0.55903,0.04058
shared_autonomy_pomdp,0.20000,1,576,0.36285,0.03930,0.06250,0.01979,0.16319,0.03021,0.18576,0.03179,0.13542,0.02797,0.04688,0.01728,0.02604,0.01302,0.42758,0.03336,0.13715,0.01601,0.11164,0.00827,0.05143,0.04047,0.55382,0.04063
shared_autonomy_pomdp,0.20000,2,576,0.33681,0.03863,0.05903,0.01926,0.17014,0.03071,0.20660,0.03309,0.11979,0.02654,0.04167,0.01633,0.02951,0.01383,0.45041,0.03407,0.14044,0.01578,0.11533,0.00820,0.02464,0.04167,0.57465,0.04041
shared_autonomy_pomdp,0.20000,3,576,0.34896,0.03896,0.05382,0.01845,0.20833,0.03320,0.17708,0.03120,0.14062,0.02841,0.05382,0.01845,0.03125,0.01422,0.44551,0.03399,0.13513,0.01518,0.11551,0.00829,0.02300,0.04274,0.56944,0.04047
shared_autonomy_pomdp,0.20000,4,576,0.33507,0.03858,0.06771,0.02054,0.17535,0.03108,0.19271,0.03224,0.14062,0.02841,0.03472,0.01496,0.02778,0.01343,0.45136,0.03293,0.14676,0.01647,0.11847,0.00824,0.00910,0.04177,0.58507,0.04027
shared_autonomy_pomdp,0.20000,5,576,0.34201,0.03878,0.07465,0.02148,0.17361,0.03096,0.20139,0.03278,0.12847,0.02735,0.04340,0.01666,0.02257,0.01214,0.45493,0.03358,0.15130,0.01713,0.11831,0.00825,0.00998,0.04269,0.58333,0.04030
shared_autonomy_pomdp,0.20000,6,576,0.32118,0.03817,0.09201,0.02363,0.16146,0.03008,0.18229,0.03156,0.10764,0.02533,0.06597,0.02029,0.03125,0.01422,0.43945,0.03348,0.15846,0.01855,0.11430,0.00826,-0.01533,0.04282,0.56597,0.04051
shared_autonomy_pomdp,0.20000,7,576,0.34028,0.03873,0.07118,0.02102,0.16667,0.03046,0.18576,0.03179,0.12153,0.02671,0.03125,0.01422,0.01910,0.01119,0.42721,0.03265,0.14333,0.01684,0.11231,0.00826,0.02938,0.04137,0.55729,0.04060
shared_autonomy_pomdp,0.20000,8,576,0.31944,0.03811,0.07639,0.02171,0.18229,0.03156,0.19097,0.03213,0.11285,0.02586,0.04514,0.01697,0.03993,0.01600,0.46671,0.03495,0.15380,0.01731,0.11926,0.00826,-0.01272,0.04324,0.58681,0.04025
shared_autonomy_pomdp,0.20000,9,576,0.31250,0.03789,0.04861,0.01758,0.14757,0.02899,0.19444,0.03235,0.10417,0.02497,0.04167,0.01633,0.01910,0.01119,0.42834,0.03308,0.12897,0.01459,0.11296,0.00830,0.03650,0.04122,0.55729,0.04060
uncertainty_clarification_policy,0.08000,0,576,0.01042,0.00830,0.00000,0.00000,0.02083,0.01167,0.00174,0.00340,0.00347,0.00481,0.00868,0.00758,0.02083,0.01167,0.04253,0.02387,0.00473,0.00267,0.00545,0.00306,-0.01019,0.00918,0.02083,0.01167
uncertainty_clarification_policy,0.08000,1,576,0.01042,0.00830,0.00000,0.00000,0.01736,0.01068,0.00694,0.00679,0.00694,0.00679,0.00000,0.00000,0.01736,0.01068,0.03393,0.02097,0.00383,0.00239,0.00446,0.00275,-0.00838,0.00785,0.01736,0.01068
uncertainty_clarification_policy,0.08000,2,576,0.00521,0.00588,0.00000,0.00000,0.01215,0.00896,0.00521,0.00588,0.00174,0.00340,0.00174,0.00340,0.01215,0.00896,0.02550,0.01881,0.00232,0.00172,0.00287,0.00213,-0.00726,0.00701,0.01215,0.00896
uncertainty_clarification_policy,0.08000,3,576,0.00694,0.00679,0.00000,0.00000,0.01215,0.00896,0.00521,0.00588,0.00347,0.00481,0.00000,0.00000,0.01215,0.00896,0.02498,0.01846,0.00248,0.00185,0.00303,0.00224,-0.00579,0.00643,0.01215,0.00896
uncertainty_clarification_policy,0.08000,4,576,0.00521,0.00588,0.00000,0.00000,0.01736,0.01068,0.00521,0.00588,0.00694,0.00679,0.00000,0.00000,0.01736,0.01068,0.03533,0.02177,0.00368,0.00228,0.00448,0.00276,-0.01305,0.01037,0.01736,0.01068
uncertainty_clarification_policy,0.08000,5,576,0.00868,0.00758,0.00000,0.00000,0.01910,0.01119,0.00521,0.00588,0.00347,0.00481,0.00174,0.00340,0.01910,0.01119,0.03737,0.02199,0.00393,0.00231,0.00469,0.00275,-0.00981,0.00863,0.01910,0.01119
uncertainty_clarification_policy,0.08000,6,576,0.01736,0.01068,0.00000,0.00000,0.02431,0.01259,0.01389,0.00957,0.00521,0.00588,0.00000,0.00000,0.02431,0.01259,0.04812,0.02498,0.00509,0.00266,0.00597,0.00311,-0.00849,0.00762,0.02431,0.01259
uncertainty_clarification_policy,0.08000,7,576,0.01562,0.01014,0.00000,0.00000,0.02778,0.01343,0.00521,0.00588,0.00868,0.00758,0.00174,0.00340,0.02778,0.01343,0.05536,0.02682,0.00600,0.00293,0.00709,0.00344,-0.01186,0.01011,0.02778,0.01343
uncertainty_clarification_policy,0.08000,8,576,0.01215,0.00896,0.00000,0.00000,0.01910,0.01119,0.00521,0.00588,0.00521,0.00588,0.00347,0.00481,0.01910,0.01119,0.03812,0.02238,0.00412,0.00243,0.00483,0.00283,-0.00760,0.00846,0.01910,0.01119
uncertainty_clarification_policy,0.08000,9,576,0.01562,0.01014,0.00000,0.00000,0.02604,0.01302,0.00521,0.00588,0.00347,0.00481,0.00174,0.00340,0.02604,0.01302,0.05168,0.02591,0.00546,0.00275,0.00649,0.00326,-0.00826,0.00853,0.02604,0.01302
uncertainty_clarification_policy,0.12000,0,576,0.00868,0.00758,0.00000,0.00000,0.01910,0.01119,0.00694,0.00679,0.00868,0.00758,0.00521,0.00588,0.01910,0.01119,0.03750,0.02202,0.00416,0.00246,0.00508,0.00298,-0.01362,0.01049,0.01910,0.01119
uncertainty_clarification_policy,0.12000,1,576,0.01042,0.00830,0.00000,0.00000,0.01736,0.01068,0.00868,0.00758,0.01042,0.00830,0.00174,0.00340,0.01736,0.01068,0.03544,0.02185,0.00366,0.00227,0.00428,0.00264,-0.01102,0.01053,0.01736,0.01068
uncertainty_clarification_policy,0.12000,2,576,0.01736,0.01068,0.00000,0.00000,0.02431,0.01259,0.00868,0.00758,0.01042,0.00830,0.00347,0.00481,0.02431,0.01259,0.04688,0.02430,0.00567,0.00296,0.00632,0.00328,-0.00982,0.00724,0.02431,0.01259
uncertainty_clarification_policy,0.12000,3,576,0.00521,0.00588,0.00000,0.00000,0.01389,0.00957,0.00521,0.00588,0.00347,0.00481,0.00000,0.00000,0.01389,0.00957,0.02698,0.01866,0.00292,0.00202,0.00345,0.00239,-0.00880,0.00882,0.01389,0.00957
uncertainty_clarification_policy,0.12000,4,576,0.00868,0.00758,0.00000,0.00000,0.01389,0.00957,0.00174,0.00340,0.00694,0.00679,0.00000,0.00000,0.01389,0.00957,0.02915,0.02013,0.00281,0.00196,0.00338,0.00233,-0.00571,0.00602,0.01389,0.00957
uncertainty_clarification_policy,0.12000,5,576,0.02257,0.01214,0.00000,0.00000,0.02431,0.01259,0.00694,0.00679,0.00868,0.00758,0.00347,0.00481,0.02431,0.01259,0.04864,0.02525,0.00518,0.00271,0.00617,0.00320,-0.00332,0.00456,0.02431,0.01259
uncertainty_clarification_policy,0.12000,6,576,0.00868,0.00758,0.00000,0.00000,0.01736,0.01068,0.00868,0.00758,0.00694,0.00679,0.00174,0.00340,0.01736,0.01068,0.03501,0.02160,0.00381,0.00237,0.00442,0.00273,-0.01125,0.00808,0.01736,0.01068
uncertainty_clarification_policy,0.12000,7,576,0.02083,0.01167,0.00000,0.00000,0.03125,0.01422,0.00694,0.00679,0.00694,0.00679,0.00347,0.00481,0.03125,0.01422,0.06253,0.02853,0.00657,0.00301,0.00793,0.00362,-0.00967,0.00982,0.03125,0.01422
uncertainty_clarification_policy,0.12000,8,576,0.01562,0.01014,0.00000,0.00000,0.02257,0.01214,0.00521,0.00588,0.00521,0.00588,0.00174,0.00340,0.02257,0.01214,0.04502,0.02429,0.00487,0.00264,0.00577,0.00311,-0.00634,0.00707,0.02257,0.01214
uncertainty_clarification_policy,0.12000,9,576,0.01215,0.00896,0.00000,0.00000,0.02431,0.01259,0.01389,0.00957,0.00521,0.00588,0.00174,0.00340,0.02431,0.01259,0.04898,0.02545,0.00518,0.00272,0.00608,0.00316,-0.01422,0.00984,0.02431,0.01259
uncertainty_clarification_policy,0.16000,0,576,0.03125,0.01422,0.00521,0.00588,0.03819,0.01567,0.01042,0.00830,0.02083,0.01167,0.00347,0.00481,0.02083,0.01167,0.07689,0.02858,0.01251,0.00587,0.01157,0.00421,-0.01409,0.01440,0.04861,0.01758
uncertainty_clarification_policy,0.16000,1,576,0.01910,0.01119,0.00347,0.00481,0.04340,0.01666,0.01389,0.00957,0.00868,0.00758,0.00694,0.00679,0.02778,0.01343,0.09267,0.03231,0.01268,0.00530,0.01327,0.00452,-0.02593,0.01449,0.05556,0.01872
uncertainty_clarification_policy,0.16000,2,576,0.02083,0.01167,0.00521,0.00588,0.02431,0.01259,0.01042,0.00830,0.00694,0.00679,0.00174,0.00340,0.01389,0.00957,0.05062,0.02372,0.00917,0.00550,0.00754,0.00345,-0.00878,0.01219,0.03125,0.01422
uncertainty_clarification_policy,0.16000,3,576,0.01910,0.01119,0.00000,0.00000,0.02778,0.01343,0.01389,0.00957,0.00694,0.00679,0.00174,0.00340,0.01562,0.01014,0.05570,0.02475,0.00626,0.00274,0.00819,0.00356,-0.00828,0.01003,0.03472,0.01496
uncertainty_clarification_policy,0.16000,4,576,0.02257,0.01214,0.00347,0.00481,0.02778,0.01343,0.01736,0.01068,0.00868,0.00758,0.00694,0.00679,0.01562,0.01014,0.06594,0.02596,0.01023,0.00502,0.00990,0.00382,-0.01257,0.01484,0.04340,0.01666
uncertainty_clarification_policy,0.16000,5,576,0.01910,0.01119,0.00174,0.00340,0.03299,0.01460,0.00868,0.00758,0.00868,0.00758,0.00347,0.00481,0.02257,0.01214,0.06580,0.02776,0.00864,0.00419,0.00938,0.00388,-0.01393,0.01238,0.03819,0.01567
uncertainty_clarification_policy,0.16000,6,576,0.01910,0.01119,0.00174,0.00340,0.02778,0.01343,0.00694,0.00679,0.00868,0.00758,0.00174,0.00340,0.01910,0.01119,0.05592,0.02471,0.00779,0.00405,0.00837,0.00364,-0.00922,0.01345,0.03472,0.01496
uncertainty_clarification_policy,0.16000,7,576,0.02431,0.01259,0.00347,0.00481,0.02604,0.01302,0.01215,0.00896,0.01215,0.00896,0.00174,0.00340,0.01215,0.00896,0.05265,0.02271,0.00845,0.00474,0.00813,0.00343,-0.00684,0.01096,0.03646,0.01532
uncertainty_clarification_policy,0.16000,8,576,0.01562,0.01014,0.00174,0.00340,0.01910,0.01119,0.01562,0.01014,0.00521,0.00588,0.00868,0.00758,0.01389,0.00957,0.04878,0.02215,0.00704,0.00386,0.00761,0.00339,-0.01067,0.01288,0.03299,0.01460
uncertainty_clarification_policy,0.16000,9,576,0.03472,0.01496,0.00868,0.00758,0.03993,0.01600,0.01562,0.01014,0.01562,0.01014,0.00521,0.00588,0.02778,0.01343,0.08189,0.02991,0.01564,0.00717,0.01200,0.00430,-0.01694,0.01523,0.05035,0.01787
uncertainty_clarification_policy,0.20000,0,576,0.17361,0.03096,0.03299,0.01460,0.21701,0.03369,0.11458,0.02603,0.05382,0.01845,0.03819,0.01567,0.04167,0.01633,0.42474,0.05023,0.08260,0.01314,0.07919,0.00921,-0.06894,0.03479,0.33333,0.03853
uncertainty_clarification_policy,0.20000,1,576,0.18750,0.03190,0.03819,0.01567,0.17361,0.03096,0.08507,0.02280,0.07118,0.02102,0.03819,0.01567,0.03125,0.01422,0.39964,0.04809,0.08325,0.01375,0.07563,0.00904,-0.03439,0.03083,0.32118,0.03817
uncertainty_clarification_policy,0.20000,2,576,0.19097,0.03213,0.04514,0.01697,0.18924,0.03202,0.10069,0.02460,0.08681,0.02301,0.03125,0.01422,0.02431,0.01259,0.41031,0.04864,0.08890,0.01462,0.07638,0.00898,-0.05519,0.03502,0.32812,0.03838
uncertainty_clarification_policy,0.20000,3,576,0.20486,0.03299,0.04514,0.01697,0.17535,0.03108,0.11285,0.02586,0.08507,0.02280,0.02951,0.01383,0.02951,0.01383,0.41929,0.04864,0.09039,0.01455,0.08043,0.00924,-0.03953,0.03377,0.33854,0.03868
uncertainty_clarification_policy,0.20000,4,576,0.18576,0.03179,0.03646,0.01532,0.19792,0.03257,0.08333,0.02259,0.05382,0.01845,0.03125,0.01422,0.04167,0.01633,0.41326,0.05000,0.08239,0.01352,0.07634,0.00908,-0.03825,0.03128,0.32292,0.03822
uncertainty_clarification_policy,0.20000,5,576,0.19271,0.03224,0.03472,0.01496,0.18924,0.03202,0.11285,0.02586,0.05035,0.01787,0.04167,0.01633,0.04167,0.01633,0.44196,0.05069,0.08603,0.01334,0.08183,0.00922,-0.03879,0.03310,0.34722,0.03891
uncertainty_clarification_policy,0.20000,6,576,0.17014,0.03071,0.02951,0.01383,0.17361,0.03096,0.10590,0.02515,0.07118,0.02102,0.01910,0.01119,0.03472,0.01496,0.40818,0.04901,0.07792,0.01253,0.07622,0.00903,-0.04557,0.03167,0.32465,0.03827
uncertainty_clarification_policy,0.20000,7,576,0.20139,0.03278,0.03646,0.01532,0.20486,0.03299,0.10764,0.02533,0.09896,0.02441,0.02431,0.01259,0.01910,0.01119,0.42811,0.04867,0.08658,0.01349,0.08178,0.00921,-0.04834,0.03499,0.34722,0.03891
uncertainty_clarification_policy,0.20000,8,576,0.18750,0.03190,0.03819,0.01567,0.19097,0.03213,0.11806,0.02637,0.09549,0.02402,0.03125,0.01422,0.02431,0.01259,0.40876,0.04843,0.08410,0.01370,0.07765,0.00913,-0.06161,0.03470,0.32812,0.03838
uncertainty_clarification_policy,0.20000,9,576,0.17188,0.03084,0.04514,0.01697,0.18576,0.03179,0.10938,0.02551,0.07639,0.02171,0.03646,0.01532,0.02778,0.01343,0.41577,0.04911,0.08892,0.01458,0.07805,0.00910,-0.07362,0.03458,0.33160,0.03848
