method,split,task,family,mean_success,ci95_success,mean_physical_violation,ci95_physical_violation,mean_human_burden,ci95_human_burden,mean_intent_error,ci95_intent_error,mean_overpromise,ci95_overpromise,mean_negotiation_rounds,ci95_negotiation_rounds,mean_total_cost,ci95_total_cost,groups,mean_regret_to_oracle
static_role_policy,capability_shift,tool_use_handoff,load_sharing_mismatch,0.5272,0.0496,0.2058,0.0268,0.0680,0.0067,0.3078,0.0421,0.2670,0.0377,0.3706,0.0220,0.3345,0.0038,7,0.3044
static_role_policy,capability_shift,tool_use_handoff,occluded_human_goal,0.5085,0.0413,0.1599,0.0333,0.0663,0.0296,0.3588,0.0505,0.1922,0.0285,0.3567,0.0228,0.3026,0.0049,7,0.2908
static_role_policy,capability_shift,tool_use_handoff,role_switch_request,0.5272,0.0437,0.1616,0.0238,0.0595,0.0310,0.3776,0.0273,0.2704,0.0578,0.3578,0.0431,0.3141,0.0054,7,0.2585
static_role_policy,combined_stress,assisted_assembly,ambiguous_intent,0.4303,0.0276,0.1718,0.0259,0.0561,0.0141,0.4881,0.0478,0.1973,0.0301,0.4803,0.0355,0.3346,0.0057,7,0.3129
static_role_policy,combined_stress,assisted_assembly,asymmetric_reach,0.4728,0.0659,0.1956,0.0394,0.0680,0.0237,0.4082,0.0526,0.2993,0.0224,0.5166,0.0218,0.3676,0.0046,7,0.2874
static_role_policy,combined_stress,assisted_assembly,conflicting_safety_preference,0.4728,0.0273,0.2364,0.0399,0.0884,0.0133,0.4830,0.0452,0.2551,0.0410,0.5059,0.0242,0.3838,0.0047,7,0.3384
static_role_policy,combined_stress,assisted_assembly,ergonomic_constraint,0.4422,0.0187,0.1956,0.0209,0.0697,0.0236,0.4099,0.0356,0.2551,0.0423,0.4942,0.0312,0.3660,0.0042,7,0.3231
static_role_policy,combined_stress,assisted_assembly,load_sharing_mismatch,0.4541,0.0542,0.1990,0.0253,0.0663,0.0203,0.4286,0.0306,0.3061,0.0419,0.5009,0.0296,0.3792,0.0040,7,0.3146
static_role_policy,combined_stress,assisted_assembly,occluded_human_goal,0.4643,0.0349,0.1480,0.0313,0.0782,0.0160,0.4830,0.0550,0.2449,0.0511,0.4969,0.0297,0.3534,0.0064,7,0.2670
static_role_policy,combined_stress,assisted_assembly,role_switch_request,0.4422,0.0246,0.2007,0.0396,0.0748,0.0291,0.4830,0.0321,0.2551,0.0381,0.5095,0.0269,0.3632,0.0060,7,0.3231
static_role_policy,combined_stress,co_carry_doorway,ambiguous_intent,0.4388,0.0213,0.1548,0.0322,0.0782,0.0243,0.4643,0.0384,0.2262,0.0239,0.4848,0.0218,0.3346,0.0033,7,0.2840
static_role_policy,combined_stress,co_carry_doorway,asymmetric_reach,0.4524,0.0349,0.1854,0.0446,0.0595,0.0269,0.4201,0.0263,0.3112,0.0299,0.5045,0.0426,0.3751,0.0042,7,0.3248
static_role_policy,combined_stress,co_carry_doorway,conflicting_safety_preference,0.4677,0.0243,0.2653,0.0440,0.0748,0.0268,0.4507,0.0448,0.3010,0.0340,0.5175,0.0239,0.3980,0.0023,7,0.3316
static_role_policy,combined_stress,co_carry_doorway,ergonomic_constraint,0.4677,0.0428,0.1973,0.0243,0.0595,0.0125,0.4439,0.0443,0.2721,0.0241,0.4905,0.0123,0.3774,0.0026,7,0.2891
static_role_policy,combined_stress,co_carry_doorway,load_sharing_mismatch,0.4490,0.0419,0.2262,0.0432,0.0680,0.0237,0.3759,0.0413,0.3384,0.0329,0.5053,0.0269,0.3948,0.0047,7,0.3588
static_role_policy,combined_stress,co_carry_doorway,occluded_human_goal,0.4728,0.0482,0.1497,0.0215,0.0714,0.0244,0.4745,0.0241,0.2670,0.0432,0.4771,0.0223,0.3522,0.0060,7,0.2721
static_role_policy,combined_stress,co_carry_doorway,role_switch_request,0.4405,0.0360,0.2160,0.0241,0.0765,0.0221,0.4898,0.0328,0.2874,0.0164,0.5123,0.0108,0.3691,0.0045,7,0.3197
static_role_policy,combined_stress,collaborative_sorting,ambiguous_intent,0.4473,0.0387,0.1650,0.0362,0.0714,0.0161,0.4864,0.0303,0.1752,0.0208,0.4325,0.0334,0.3237,0.0033,7,0.2483
static_role_policy,combined_stress,collaborative_sorting,asymmetric_reach,0.4558,0.0352,0.1735,0.0325,0.0561,0.0098,0.4167,0.0450,0.2194,0.0394,0.4621,0.0192,0.3455,0.0017,7,0.2466
static_role_policy,combined_stress,collaborative_sorting,conflicting_safety_preference,0.4575,0.0509,0.1548,0.0301,0.0782,0.0196,0.4626,0.0372,0.2585,0.0422,0.4851,0.0269,0.3612,0.0038,7,0.3095
static_role_policy,combined_stress,collaborative_sorting,ergonomic_constraint,0.4524,0.0360,0.1582,0.0273,0.0731,0.0230,0.3912,0.0257,0.2585,0.0291,0.4807,0.0251,0.3448,0.0049,7,0.2636
static_role_policy,combined_stress,collaborative_sorting,load_sharing_mismatch,0.5170,0.0341,0.1837,0.0313,0.0833,0.0301,0.3912,0.0336,0.3061,0.0150,0.4698,0.0141,0.3523,0.0037,7,0.2823
static_role_policy,combined_stress,collaborative_sorting,occluded_human_goal,0.4779,0.0294,0.1582,0.0317,0.0765,0.0259,0.4524,0.0551,0.2109,0.0340,0.4807,0.0320,0.3345,0.0037,7,0.2806
static_role_policy,combined_stress,collaborative_sorting,role_switch_request,0.4592,0.0441,0.1650,0.0281,0.0697,0.0252,0.4915,0.0214,0.2228,0.0220,0.4691,0.0213,0.3374,0.0040,7,0.2755
static_role_policy,combined_stress,handover_grip_choice,ambiguous_intent,0.4643,0.0478,0.1173,0.0294,0.0918,0.0287,0.5000,0.0279,0.2228,0.0237,0.4625,0.0254,0.3285,0.0050,7,0.2619
static_role_policy,combined_stress,handover_grip_choice,asymmetric_reach,0.4847,0.0508,0.1837,0.0249,0.0510,0.0167,0.3963,0.0321,0.2721,0.0406,0.4671,0.0325,0.3566,0.0054,7,0.2857
static_role_policy,combined_stress,handover_grip_choice,conflicting_safety_preference,0.4303,0.0468,0.2075,0.0227,0.0544,0.0133,0.4762,0.0384,0.2483,0.0312,0.4835,0.0198,0.3732,0.0048,7,0.3588
static_role_policy,combined_stress,handover_grip_choice,ergonomic_constraint,0.4779,0.0324,0.1667,0.0292,0.0731,0.0252,0.3912,0.0187,0.2500,0.0125,0.4860,0.0228,0.3575,0.0034,7,0.2806
static_role_policy,combined_stress,handover_grip_choice,load_sharing_mismatch,0.4915,0.0477,0.2194,0.0221,0.0680,0.0296,0.4473,0.0404,0.2636,0.0336,0.4703,0.0273,0.3710,0.0023,7,0.2891
static_role_policy,combined_stress,handover_grip_choice,occluded_human_goal,0.4932,0.0499,0.1769,0.0267,0.0731,0.0252,0.4830,0.0516,0.2347,0.0237,0.4846,0.0249,0.3424,0.0028,7,0.2738
static_role_policy,combined_stress,handover_grip_choice,role_switch_request,0.4711,0.0325,0.1650,0.0200,0.0816,0.0224,0.4439,0.0282,0.2568,0.0296,0.4695,0.0174,0.3517,0.0046,7,0.3384
static_role_policy,combined_stress,tool_use_handoff,ambiguous_intent,0.4660,0.0406,0.1633,0.0278,0.0731,0.0094,0.4915,0.0202,0.2092,0.0419,0.4509,0.0205,0.3373,0.0034,7,0.2177
static_role_policy,combined_stress,tool_use_handoff,asymmetric_reach,0.4813,0.0321,0.2160,0.0267,0.0833,0.0125,0.4796,0.0352,0.2755,0.0262,0.4964,0.0215,0.3695,0.0030,7,0.3027
static_role_policy,combined_stress,tool_use_handoff,conflicting_safety_preference,0.4694,0.0243,0.2194,0.0491,0.0731,0.0230,0.4864,0.0362,0.2653,0.0278,0.5339,0.0213,0.3892,0.0036,7,0.3350
static_role_policy,combined_stress,tool_use_handoff,ergonomic_constraint,0.4796,0.0296,0.2092,0.0278,0.0629,0.0237,0.4677,0.0253,0.2874,0.0459,0.4936,0.0301,0.3721,0.0057,7,0.2449
static_role_policy,combined_stress,tool_use_handoff,load_sharing_mismatch,0.4388,0.0303,0.2177,0.0359,0.0731,0.0139,0.4439,0.0519,0.3061,0.0189,0.5146,0.0190,0.3893,0.0049,7,0.3554
static_role_policy,combined_stress,tool_use_handoff,occluded_human_goal,0.4745,0.0399,0.1667,0.0204,0.0714,0.0204,0.4422,0.0307,0.2398,0.0343,0.4852,0.0320,0.3504,0.0059,7,0.2755
static_role_policy,combined_stress,tool_use_handoff,role_switch_request,0.4677,0.0413,0.1633,0.0220,0.0578,0.0156,0.5000,0.0404,0.2449,0.0329,0.4815,0.0189,0.3612,0.0025,7,0.3078
static_role_policy,delayed_human_feedback,assisted_assembly,ambiguous_intent,0.4711,0.0423,0.1276,0.0291,0.0952,0.0204,0.4711,0.0404,0.1480,0.0259,0.4851,0.0221,0.3071,0.0053,7,0.2704
static_role_policy,delayed_human_feedback,assisted_assembly,asymmetric_reach,0.4779,0.0213,0.1650,0.0482,0.0697,0.0107,0.3861,0.0541,0.2517,0.0332,0.4786,0.0280,0.3276,0.0046,7,0.2687
static_role_policy,delayed_human_feedback,assisted_assembly,conflicting_safety_preference,0.4932,0.0461,0.1786,0.0301,0.0663,0.0183,0.4133,0.0469,0.2262,0.0297,0.5354,0.0218,0.3508,0.0043,7,0.3095
static_role_policy,delayed_human_feedback,assisted_assembly,ergonomic_constraint,0.5255,0.0490,0.1565,0.0236,0.0884,0.0221,0.3946,0.0336,0.2381,0.0381,0.4818,0.0161,0.3329,0.0040,7,0.2398
static_role_policy,delayed_human_feedback,assisted_assembly,load_sharing_mismatch,0.4813,0.0604,0.1854,0.0325,0.0850,0.0206,0.3997,0.0438,0.2177,0.0370,0.5099,0.0238,0.3449,0.0039,7,0.3129
static_role_policy,delayed_human_feedback,assisted_assembly,occluded_human_goal,0.5136,0.0362,0.1241,0.0325,0.0782,0.0259,0.4439,0.0390,0.1922,0.0119,0.5075,0.0236,0.3200,0.0026,7,0.2177
static_role_policy,delayed_human_feedback,assisted_assembly,role_switch_request,0.4864,0.0230,0.1650,0.0316,0.0799,0.0195,0.4167,0.0478,0.2245,0.0307,0.4788,0.0280,0.3271,0.0040,7,0.2908
static_role_policy,delayed_human_feedback,co_carry_doorway,ambiguous_intent,0.4677,0.0457,0.1412,0.0320,0.0952,0.0114,0.3980,0.0416,0.1497,0.0333,0.4857,0.0171,0.3086,0.0019,7,0.2925
static_role_policy,delayed_human_feedback,co_carry_doorway,asymmetric_reach,0.4660,0.0451,0.1616,0.0227,0.0782,0.0243,0.3963,0.0359,0.2653,0.0437,0.4905,0.0133,0.3390,0.0044,7,0.2738
static_role_policy,delayed_human_feedback,co_carry_doorway,conflicting_safety_preference,0.5119,0.0349,0.1735,0.0296,0.0850,0.0236,0.4201,0.0380,0.2483,0.0241,0.5207,0.0238,0.3534,0.0028,7,0.2891
static_role_policy,delayed_human_feedback,co_carry_doorway,ergonomic_constraint,0.4677,0.0344,0.1803,0.0276,0.0629,0.0237,0.4269,0.0294,0.2483,0.0406,0.5045,0.0068,0.3405,0.0038,7,0.3010
static_role_policy,delayed_human_feedback,co_carry_doorway,load_sharing_mismatch,0.5136,0.0482,0.2075,0.0238,0.0663,0.0227,0.3759,0.0363,0.2619,0.0587,0.5177,0.0202,0.3555,0.0039,7,0.2789
static_role_policy,delayed_human_feedback,co_carry_doorway,occluded_human_goal,0.5000,0.0326,0.1395,0.0174,0.0799,0.0304,0.4371,0.0406,0.1718,0.0243,0.4780,0.0122,0.3185,0.0052,7,0.2517
static_role_policy,delayed_human_feedback,co_carry_doorway,role_switch_request,0.5476,0.0288,0.1565,0.0200,0.0850,0.0187,0.4099,0.0360,0.2143,0.0353,0.4930,0.0114,0.3339,0.0038,7,0.2449
static_role_policy,delayed_human_feedback,collaborative_sorting,ambiguous_intent,0.5017,0.0445,0.1156,0.0304,0.0799,0.0174,0.4490,0.0387,0.1667,0.0216,0.4844,0.0180,0.2971,0.0029,7,0.2755
static_role_policy,delayed_human_feedback,collaborative_sorting,asymmetric_reach,0.4762,0.0398,0.1276,0.0253,0.0544,0.0196,0.3997,0.0278,0.2398,0.0281,0.4740,0.0297,0.3073,0.0040,7,0.2840
static_role_policy,delayed_human_feedback,collaborative_sorting,conflicting_safety_preference,0.5068,0.0360,0.1735,0.0301,0.0561,0.0189,0.4541,0.0307,0.1854,0.0341,0.4978,0.0242,0.3283,0.0032,7,0.2772
static_role_policy,delayed_human_feedback,collaborative_sorting,ergonomic_constraint,0.5187,0.0488,0.1548,0.0169,0.0595,0.0102,0.3963,0.0208,0.2092,0.0243,0.4711,0.0197,0.3115,0.0047,7,0.2330
static_role_policy,delayed_human_feedback,collaborative_sorting,load_sharing_mismatch,0.5272,0.0248,0.1582,0.0195,0.0629,0.0167,0.3946,0.0402,0.2296,0.0431,0.4887,0.0195,0.3245,0.0019,7,0.2449
static_role_policy,delayed_human_feedback,collaborative_sorting,occluded_human_goal,0.4847,0.0278,0.1037,0.0263,0.0714,0.0244,0.4728,0.0466,0.2160,0.0386,0.5041,0.0302,0.3065,0.0029,7,0.3010
static_role_policy,delayed_human_feedback,collaborative_sorting,role_switch_request,0.4779,0.0285,0.1446,0.0156,0.0765,0.0168,0.4269,0.0246,0.2024,0.0330,0.4918,0.0172,0.3144,0.0049,7,0.2857
static_role_policy,delayed_human_feedback,handover_grip_choice,ambiguous_intent,0.4898,0.0473,0.1310,0.0401,0.0680,0.0167,0.4524,0.0404,0.1769,0.0307,0.4675,0.0276,0.3025,0.0037,7,0.2636
static_role_policy,delayed_human_feedback,handover_grip_choice,asymmetric_reach,0.5187,0.0321,0.1310,0.0204,0.0697,0.0164,0.4031,0.0406,0.2381,0.0161,0.4657,0.0188,0.3233,0.0041,7,0.2381
static_role_policy,delayed_human_feedback,handover_grip_choice,conflicting_safety_preference,0.5425,0.0254,0.1905,0.0279,0.0918,0.0167,0.4286,0.0572,0.2313,0.0321,0.5132,0.0171,0.3388,0.0055,7,0.2585
static_role_policy,delayed_human_feedback,handover_grip_choice,ergonomic_constraint,0.4728,0.0243,0.1905,0.0306,0.0646,0.0283,0.4048,0.0260,0.2347,0.0390,0.4854,0.0300,0.3262,0.0030,7,0.3129
static_role_policy,delayed_human_feedback,handover_grip_choice,load_sharing_mismatch,0.5187,0.0341,0.1939,0.0263,0.0765,0.0152,0.4252,0.0304,0.2721,0.0402,0.5116,0.0322,0.3341,0.0041,7,0.2432
static_role_policy,delayed_human_feedback,handover_grip_choice,occluded_human_goal,0.4796,0.0485,0.1293,0.0224,0.0646,0.0309,0.4439,0.0248,0.1820,0.0237,0.5135,0.0368,0.3182,0.0051,7,0.3214
static_role_policy,delayed_human_feedback,handover_grip_choice,role_switch_request,0.5187,0.0301,0.1667,0.0429,0.0833,0.0135,0.4048,0.0222,0.1888,0.0418,0.5048,0.0218,0.3186,0.0035,7,0.2398
static_role_policy,delayed_human_feedback,tool_use_handoff,ambiguous_intent,0.4694,0.0452,0.1276,0.0333,0.0918,0.0232,0.4745,0.0412,0.1939,0.0300,0.4989,0.0255,0.3100,0.0027,7,0.2789
static_role_policy,delayed_human_feedback,tool_use_handoff,asymmetric_reach,0.5238,0.0297,0.1395,0.0287,0.0867,0.0098,0.3622,0.0209,0.2398,0.0556,0.4978,0.0412,0.3356,0.0037,7,0.2602
static_role_policy,delayed_human_feedback,tool_use_handoff,conflicting_safety_preference,0.4745,0.0312,0.1820,0.0189,0.0595,0.0249,0.4286,0.0204,0.2347,0.0355,0.4991,0.0165,0.3468,0.0047,7,0.3469
static_role_policy,delayed_human_feedback,tool_use_handoff,ergonomic_constraint,0.4915,0.0566,0.1463,0.0202,0.0595,0.0233,0.4150,0.0271,0.2568,0.0441,0.4959,0.0252,0.3340,0.0033,7,0.3146
static_role_policy,delayed_human_feedback,tool_use_handoff,load_sharing_mismatch,0.4932,0.0441,0.1769,0.0365,0.0765,0.0183,0.4150,0.0518,0.2602,0.0339,0.5464,0.0205,0.3474,0.0038,7,0.2653
static_role_policy,delayed_human_feedback,tool_use_handoff,occluded_human_goal,0.5289,0.0238,0.1207,0.0200,0.0697,0.0156,0.4116,0.0463,0.1837,0.0264,0.5090,0.0233,0.3210,0.0034,7,0.2517
static_role_policy,delayed_human_feedback,tool_use_handoff,role_switch_request,0.4932,0.0370,0.1480,0.0274,0.0799,0.0278,0.4507,0.0382,0.2296,0.0419,0.5046,0.0237,0.3323,0.0040,7,0.2806
static_role_policy,intent_ambiguity_shift,assisted_assembly,ambiguous_intent,0.5170,0.0501,0.1037,0.0214,0.0629,0.0159,0.4337,0.0274,0.1480,0.0407,0.3333,0.0233,0.2822,0.0035,7,0.2262
static_role_policy,intent_ambiguity_shift,assisted_assembly,asymmetric_reach,0.5170,0.0360,0.1395,0.0337,0.0748,0.0278,0.3844,0.0174,0.2279,0.0382,0.3572,0.0376,0.3064,0.0039,7,0.2789
static_role_policy,intent_ambiguity_shift,assisted_assembly,conflicting_safety_preference,0.5442,0.0477,0.1650,0.0430,0.0782,0.0360,0.3844,0.0226,0.2092,0.0301,0.3657,0.0261,0.3211,0.0063,7,0.3061
static_role_policy,intent_ambiguity_shift,assisted_assembly,ergonomic_constraint,0.5255,0.0382,0.1888,0.0246,0.0646,0.0215,0.3912,0.0257,0.2517,0.0290,0.3698,0.0203,0.3079,0.0085,7,0.2585
static_role_policy,intent_ambiguity_shift,assisted_assembly,load_sharing_mismatch,0.5340,0.0303,0.1633,0.0380,0.0731,0.0164,0.3929,0.0306,0.2262,0.0356,0.3678,0.0293,0.3190,0.0036,7,0.2772
static_role_policy,intent_ambiguity_shift,assisted_assembly,occluded_human_goal,0.5170,0.0419,0.1395,0.0195,0.0731,0.0079,0.4575,0.0269,0.1735,0.0269,0.3596,0.0236,0.2995,0.0034,7,0.3044
static_role_policy,intent_ambiguity_shift,assisted_assembly,role_switch_request,0.5102,0.0328,0.1480,0.0301,0.0578,0.0180,0.4490,0.0639,0.1990,0.0348,0.3649,0.0279,0.3059,0.0039,7,0.3146
static_role_policy,intent_ambiguity_shift,co_carry_doorway,ambiguous_intent,0.5034,0.0566,0.1378,0.0423,0.0561,0.0202,0.4388,0.0267,0.1633,0.0344,0.3319,0.0172,0.2842,0.0060,7,0.2823
static_role_policy,intent_ambiguity_shift,co_carry_doorway,asymmetric_reach,0.5340,0.0339,0.2007,0.0518,0.0391,0.0067,0.3929,0.0297,0.2619,0.0356,0.3933,0.0249,0.3220,0.0046,7,0.2517
static_role_policy,intent_ambiguity_shift,co_carry_doorway,conflicting_safety_preference,0.5425,0.0243,0.1752,0.0174,0.0782,0.0168,0.3980,0.0305,0.2738,0.0638,0.3856,0.0234,0.3366,0.0051,7,0.2789
static_role_policy,intent_ambiguity_shift,co_carry_doorway,ergonomic_constraint,0.5272,0.0273,0.1786,0.0204,0.0799,0.0253,0.3605,0.0471,0.2534,0.0397,0.3507,0.0186,0.3201,0.0017,7,0.2636
static_role_policy,intent_ambiguity_shift,co_carry_doorway,load_sharing_mismatch,0.5306,0.0367,0.2007,0.0172,0.0748,0.0182,0.3724,0.0422,0.2432,0.0287,0.3758,0.0350,0.3337,0.0055,7,0.2823
static_role_policy,intent_ambiguity_shift,co_carry_doorway,occluded_human_goal,0.5255,0.0430,0.1327,0.0358,0.0561,0.0226,0.4150,0.0645,0.2347,0.0278,0.3578,0.0275,0.2999,0.0030,7,0.2466
static_role_policy,intent_ambiguity_shift,co_carry_doorway,role_switch_request,0.4626,0.0324,0.1480,0.0123,0.0527,0.0238,0.4252,0.0309,0.1973,0.0341,0.3431,0.0123,0.3067,0.0038,7,0.3384
static_role_policy,intent_ambiguity_shift,collaborative_sorting,ambiguous_intent,0.5187,0.0337,0.1122,0.0227,0.0782,0.0305,0.4541,0.0351,0.1514,0.0195,0.3244,0.0210,0.2732,0.0044,7,0.2398
static_role_policy,intent_ambiguity_shift,collaborative_sorting,asymmetric_reach,0.5476,0.0478,0.1616,0.0426,0.0510,0.0132,0.3673,0.0372,0.2177,0.0258,0.3481,0.0197,0.2911,0.0031,7,0.2517
static_role_policy,intent_ambiguity_shift,collaborative_sorting,conflicting_safety_preference,0.5357,0.0353,0.1531,0.0276,0.0595,0.0269,0.3997,0.0283,0.2211,0.0317,0.3548,0.0275,0.3037,0.0047,7,0.2704
static_role_policy,intent_ambiguity_shift,collaborative_sorting,ergonomic_constraint,0.4915,0.0413,0.1599,0.0313,0.0646,0.0233,0.3980,0.0394,0.2245,0.0262,0.3001,0.0180,0.2888,0.0047,7,0.2908
static_role_policy,intent_ambiguity_shift,collaborative_sorting,load_sharing_mismatch,0.5629,0.0434,0.1412,0.0094,0.0493,0.0180,0.3946,0.0421,0.2262,0.0176,0.3223,0.0349,0.3005,0.0039,7,0.2007
static_role_policy,intent_ambiguity_shift,collaborative_sorting,occluded_human_goal,0.4966,0.0463,0.1327,0.0303,0.0612,0.0193,0.4422,0.0399,0.1599,0.0183,0.3367,0.0223,0.2815,0.0023,7,0.2653
static_role_policy,intent_ambiguity_shift,collaborative_sorting,role_switch_request,0.5408,0.0410,0.1293,0.0271,0.0442,0.0167,0.4320,0.0325,0.1905,0.0249,0.3419,0.0215,0.2898,0.0050,7,0.2398
static_role_policy,intent_ambiguity_shift,handover_grip_choice,ambiguous_intent,0.4932,0.0391,0.1020,0.0227,0.0748,0.0182,0.3963,0.0202,0.1582,0.0263,0.3472,0.0316,0.2777,0.0046,7,0.3010
static_role_policy,intent_ambiguity_shift,handover_grip_choice,asymmetric_reach,0.5493,0.0433,0.1786,0.0204,0.0578,0.0224,0.3690,0.0204,0.2398,0.0487,0.3555,0.0182,0.3032,0.0049,7,0.2738
static_role_policy,intent_ambiguity_shift,handover_grip_choice,conflicting_safety_preference,0.5255,0.0495,0.1786,0.0292,0.0918,0.0189,0.3861,0.0642,0.2177,0.0474,0.3496,0.0282,0.3162,0.0052,7,0.2789
static_role_policy,intent_ambiguity_shift,handover_grip_choice,ergonomic_constraint,0.5119,0.0411,0.1446,0.0230,0.0731,0.0129,0.3639,0.0455,0.2330,0.0446,0.3288,0.0283,0.2971,0.0044,7,0.2789
static_role_policy,intent_ambiguity_shift,handover_grip_choice,load_sharing_mismatch,0.5238,0.0455,0.1752,0.0237,0.0799,0.0084,0.4014,0.0337,0.2211,0.0325,0.3708,0.0302,0.3142,0.0058,7,0.2908
static_role_policy,intent_ambiguity_shift,handover_grip_choice,occluded_human_goal,0.5289,0.0443,0.1429,0.0239,0.0714,0.0135,0.3741,0.0446,0.1854,0.0243,0.3561,0.0284,0.2918,0.0023,7,0.2670
static_role_policy,intent_ambiguity_shift,handover_grip_choice,role_switch_request,0.5170,0.0374,0.1259,0.0209,0.0646,0.0243,0.4065,0.0369,0.1922,0.0328,0.3887,0.0312,0.2991,0.0065,7,0.2942
static_role_policy,intent_ambiguity_shift,tool_use_handoff,ambiguous_intent,0.5221,0.0406,0.1565,0.0200,0.0697,0.0224,0.4524,0.0367,0.1684,0.0241,0.3491,0.0292,0.2859,0.0041,7,0.2806
static_role_policy,intent_ambiguity_shift,tool_use_handoff,asymmetric_reach,0.4949,0.0585,0.1803,0.0281,0.0595,0.0125,0.3622,0.0475,0.2347,0.0243,0.3771,0.0206,0.3115,0.0029,7,0.3265
static_role_policy,intent_ambiguity_shift,tool_use_handoff,conflicting_safety_preference,0.5323,0.0263,0.1888,0.0406,0.0493,0.0200,0.3844,0.0425,0.2347,0.0337,0.3844,0.0284,0.3336,0.0061,7,0.3112
static_role_policy,intent_ambiguity_shift,tool_use_handoff,ergonomic_constraint,0.4847,0.0232,0.1650,0.0324,0.0646,0.0168,0.3827,0.0579,0.1803,0.0219,0.3391,0.0222,0.3136,0.0059,7,0.3163
static_role_policy,intent_ambiguity_shift,tool_use_handoff,load_sharing_mismatch,0.5119,0.0494,0.1990,0.0291,0.0646,0.0133,0.3724,0.0460,0.2109,0.0431,0.3642,0.0164,0.3275,0.0050,7,0.2738
static_role_policy,intent_ambiguity_shift,tool_use_handoff,occluded_human_goal,0.4898,0.0267,0.1310,0.0233,0.0680,0.0167,0.4337,0.0321,0.2177,0.0337,0.3423,0.0191,0.2959,0.0054,7,0.2908
static_role_policy,intent_ambiguity_shift,tool_use_handoff,role_switch_request,0.5408,0.0630,0.1752,0.0208,0.0714,0.0283,0.4269,0.0386,0.2296,0.0403,0.3390,0.0115,0.3106,0.0067,7,0.2619
static_role_policy,nominal,assisted_assembly,ambiguous_intent,0.5816,0.0328,0.0969,0.0224,0.0578,0.0236,0.3061,0.0501,0.1718,0.0466,0.2995,0.0295,0.2428,0.0031,7,0.2279
static_role_policy,nominal,assisted_assembly,asymmetric_reach,0.6241,0.0394,0.1190,0.0269,0.0663,0.0183,0.3129,0.0471,0.2143,0.0488,0.2934,0.0231,0.2563,0.0045,7,0.1633
static_role_policy,nominal,assisted_assembly,conflicting_safety_preference,0.5935,0.0389,0.1412,0.0324,0.0561,0.0132,0.3163,0.0305,0.1905,0.0210,0.3094,0.0186,0.2723,0.0048,7,0.2585
static_role_policy,nominal,assisted_assembly,ergonomic_constraint,0.6173,0.0372,0.1276,0.0300,0.0748,0.0122,0.3027,0.0086,0.2041,0.0406,0.3011,0.0237,0.2565,0.0031,7,0.2007
static_role_policy,nominal,assisted_assembly,load_sharing_mismatch,0.6037,0.0443,0.1463,0.0300,0.0578,0.0148,0.3503,0.0429,0.2245,0.0303,0.3161,0.0249,0.2689,0.0035,7,0.2466
static_role_policy,nominal,assisted_assembly,occluded_human_goal,0.6071,0.0374,0.1293,0.0290,0.0408,0.0069,0.3282,0.0435,0.1718,0.0227,0.3056,0.0264,0.2492,0.0054,7,0.2092
static_role_policy,nominal,assisted_assembly,role_switch_request,0.5935,0.0351,0.1139,0.0227,0.0629,0.0237,0.3793,0.0241,0.1854,0.0249,0.3034,0.0269,0.2595,0.0043,7,0.2500
static_role_policy,nominal,co_carry_doorway,ambiguous_intent,0.5459,0.0473,0.1003,0.0196,0.0816,0.0206,0.3350,0.0271,0.1616,0.0287,0.2746,0.0300,0.2404,0.0046,7,0.2466
static_role_policy,nominal,co_carry_doorway,asymmetric_reach,0.6020,0.0557,0.1531,0.0267,0.0510,0.0122,0.3248,0.0503,0.2313,0.0183,0.3054,0.0214,0.2647,0.0051,7,0.2160
static_role_policy,nominal,co_carry_doorway,conflicting_safety_preference,0.5901,0.0238,0.1684,0.0213,0.0510,0.0159,0.2755,0.0442,0.2024,0.0228,0.3112,0.0255,0.2805,0.0041,7,0.2415
static_role_policy,nominal,co_carry_doorway,ergonomic_constraint,0.5918,0.0387,0.1497,0.0233,0.0323,0.0132,0.3027,0.0168,0.1939,0.0300,0.3108,0.0215,0.2678,0.0037,7,0.2449
static_role_policy,nominal,co_carry_doorway,load_sharing_mismatch,0.5782,0.0662,0.1395,0.0366,0.0697,0.0193,0.2806,0.0630,0.2211,0.0203,0.3305,0.0306,0.2760,0.0033,7,0.2517
static_role_policy,nominal,co_carry_doorway,occluded_human_goal,0.5595,0.0488,0.1310,0.0255,0.0612,0.0193,0.3503,0.0519,0.1990,0.0214,0.3266,0.0133,0.2519,0.0050,7,0.2670
static_role_policy,nominal,co_carry_doorway,role_switch_request,0.5867,0.0485,0.1429,0.0269,0.0663,0.0143,0.3367,0.0174,0.1905,0.0314,0.3236,0.0201,0.2634,0.0058,7,0.2296
