method,split,stress_level,seed,rows,success,ci95_success,physical_violation,ci95_physical_violation,human_burden,ci95_human_burden,intent_error,ci95_intent_error,overpromise,ci95_overpromise,autonomy_conflict,ci95_autonomy_conflict,unnecessary_query,ci95_unnecessary_query,negotiation_rounds,ci95_negotiation_rounds,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
capability_map_tamp,stress_00,0.00000,1,48,0.63889,0.06476,0.02431,0.01682,0.10417,0.03170,0.32639,0.04956,0.07986,0.03368,0.06597,0.02875,0.00347,0.00681,0.29721,0.00845,0.07204,0.01650,0.21202,0.00395,0.37919,0.06850
capability_map_tamp,stress_00,0.00000,2,48,0.64583,0.05470,0.02431,0.01682,0.07986,0.02916,0.38194,0.05913,0.06944,0.02543,0.06250,0.02503,0.00694,0.00952,0.29733,0.00866,0.07076,0.01637,0.21253,0.00322,0.38266,0.06283
capability_map_tamp,stress_00,0.00000,3,48,0.62847,0.05259,0.02431,0.01682,0.07639,0.02911,0.31944,0.04944,0.07292,0.03212,0.03819,0.02226,0.00000,0.00000,0.29581,0.00834,0.07169,0.01663,0.21191,0.00360,0.39525,0.06536
capability_map_tamp,stress_00,0.00000,4,48,0.63889,0.05268,0.02083,0.01576,0.12847,0.04483,0.27431,0.04613,0.08333,0.03507,0.04861,0.02374,0.00000,0.00000,0.29717,0.00836,0.06827,0.01572,0.21136,0.00345,0.39400,0.06581
capability_map_tamp,stress_00,0.00000,5,48,0.67014,0.05458,0.04514,0.02875,0.09375,0.03494,0.31250,0.05019,0.10069,0.03472,0.05556,0.03127,0.00000,0.00000,0.29676,0.00860,0.08954,0.02685,0.21111,0.00323,0.39173,0.07346
capability_map_tamp,stress_00,0.00000,6,48,0.60069,0.05030,0.02083,0.01852,0.08681,0.03224,0.34722,0.06291,0.07292,0.02903,0.05208,0.02778,0.00000,0.00000,0.29987,0.00916,0.06871,0.01797,0.21336,0.00319,0.35283,0.06429
capability_map_tamp,stress_00,0.00000,7,48,0.70139,0.05584,0.02778,0.02025,0.07986,0.03074,0.36458,0.04630,0.07986,0.03505,0.05556,0.02634,0.00000,0.00000,0.29768,0.00906,0.07538,0.01905,0.21362,0.00330,0.43914,0.05534
capability_map_tamp,stress_00,0.00000,8,48,0.64931,0.05523,0.04514,0.02525,0.08333,0.03369,0.31944,0.05488,0.07292,0.02735,0.05208,0.02413,0.00694,0.00952,0.29797,0.00833,0.09027,0.02342,0.21388,0.00360,0.38465,0.06777
capability_map_tamp,stress_00,0.00000,9,48,0.62847,0.04982,0.03819,0.02430,0.07986,0.03505,0.29167,0.04912,0.06944,0.03201,0.06944,0.03050,0.00347,0.00681,0.29841,0.00784,0.08291,0.02348,0.21377,0.00364,0.38035,0.06483
capability_map_tamp,stress_01,0.11111,0,48,0.61806,0.05832,0.04167,0.02281,0.08681,0.03368,0.37500,0.05795,0.07986,0.02380,0.08333,0.02573,0.00694,0.00952,0.32493,0.00923,0.10026,0.02072,0.21881,0.00348,0.32263,0.07735
capability_map_tamp,stress_01,0.11111,1,48,0.64931,0.05169,0.03472,0.02166,0.09375,0.03627,0.36458,0.04201,0.09722,0.03618,0.05556,0.02808,0.00000,0.00000,0.32297,0.00923,0.09435,0.02074,0.21817,0.00352,0.36350,0.06630
capability_map_tamp,stress_01,0.11111,2,48,0.63194,0.05668,0.03472,0.02374,0.14931,0.04154,0.27778,0.04895,0.09028,0.03501,0.06597,0.02706,0.00000,0.00000,0.32457,0.00918,0.09404,0.02199,0.21778,0.00381,0.35108,0.06625
capability_map_tamp,stress_01,0.11111,3,48,0.68403,0.04982,0.07986,0.03638,0.11111,0.03552,0.33681,0.05282,0.10417,0.03456,0.05208,0.02778,0.00347,0.00681,0.32432,0.00931,0.13329,0.03256,0.21774,0.00349,0.34742,0.07513
capability_map_tamp,stress_01,0.11111,4,48,0.56597,0.05214,0.02778,0.02246,0.09375,0.03212,0.34722,0.05983,0.10069,0.03333,0.07986,0.03505,0.00000,0.00000,0.32805,0.00981,0.08862,0.02117,0.21967,0.00360,0.28557,0.06182
capability_map_tamp,stress_01,0.11111,5,48,0.67708,0.05787,0.04861,0.02166,0.10069,0.03605,0.36806,0.05584,0.08681,0.03505,0.05556,0.02808,0.00000,0.00000,0.32656,0.00989,0.10630,0.02053,0.22014,0.00361,0.37587,0.06933
capability_map_tamp,stress_01,0.11111,6,48,0.62500,0.05283,0.06250,0.02686,0.08333,0.03507,0.33333,0.05502,0.09028,0.03069,0.06944,0.02722,0.00694,0.00952,0.32590,0.00906,0.11794,0.02491,0.21951,0.00376,0.32205,0.06830
capability_map_tamp,stress_01,0.11111,7,48,0.60069,0.05650,0.05903,0.02834,0.10069,0.03187,0.32639,0.05498,0.08333,0.03639,0.08333,0.03226,0.00347,0.00681,0.32693,0.00837,0.11402,0.02671,0.22039,0.00367,0.29594,0.07321
capability_map_tamp,stress_01,0.11111,8,48,0.63194,0.05584,0.06250,0.03316,0.10764,0.03150,0.30903,0.05753,0.09028,0.03762,0.06944,0.03201,0.00000,0.00000,0.32695,0.00931,0.11724,0.03013,0.22085,0.00348,0.32769,0.07291
capability_map_tamp,stress_01,0.11111,9,48,0.63542,0.05643,0.04167,0.02480,0.12500,0.04715,0.32292,0.05869,0.08333,0.02918,0.05208,0.02602,0.00000,0.00000,0.32640,0.00834,0.09961,0.02307,0.21863,0.00361,0.34895,0.07674
capability_map_tamp,stress_02,0.22222,0,48,0.63542,0.05558,0.04861,0.02374,0.15625,0.04173,0.30556,0.05357,0.11111,0.03682,0.10417,0.03720,0.00000,0.00000,0.35283,0.01003,0.11999,0.02159,0.22460,0.00396,0.30481,0.06301
capability_map_tamp,stress_02,0.22222,1,48,0.68750,0.05383,0.09375,0.03755,0.12500,0.04404,0.35069,0.06170,0.12153,0.03605,0.06944,0.03050,0.00347,0.00681,0.35288,0.01001,0.15784,0.03215,0.22407,0.00376,0.31000,0.08009
capability_map_tamp,stress_02,0.22222,2,48,0.56250,0.05805,0.03819,0.02430,0.07986,0.02916,0.35069,0.06396,0.12153,0.03472,0.10417,0.03845,0.00000,0.00000,0.35448,0.00994,0.11111,0.02250,0.22549,0.00386,0.25814,0.06773
capability_map_tamp,stress_02,0.22222,3,48,0.66319,0.05794,0.06597,0.02525,0.13194,0.03762,0.36806,0.05668,0.10417,0.03590,0.07986,0.03074,0.00000,0.00000,0.35490,0.01075,0.13457,0.02284,0.22606,0.00375,0.31224,0.07171
capability_map_tamp,stress_02,0.22222,4,48,0.62500,0.04814,0.09722,0.03484,0.07986,0.03224,0.34722,0.06139,0.11111,0.03931,0.09722,0.03346,0.00000,0.00000,0.35400,0.00966,0.15986,0.03064,0.22564,0.00376,0.26333,0.06143
capability_map_tamp,stress_02,0.22222,5,48,0.59722,0.05223,0.04861,0.02166,0.11458,0.03528,0.32292,0.05274,0.10764,0.03828,0.06944,0.02891,0.00347,0.00681,0.35491,0.00918,0.11925,0.02091,0.22602,0.00383,0.28982,0.06597
capability_map_tamp,stress_02,0.22222,6,48,0.61111,0.05782,0.07292,0.03999,0.13194,0.03762,0.34722,0.06513,0.11806,0.03501,0.08681,0.03766,0.00000,0.00000,0.35565,0.00993,0.13920,0.03402,0.22626,0.00361,0.25199,0.07924
capability_map_tamp,stress_02,0.22222,7,48,0.63889,0.05531,0.05903,0.02996,0.12153,0.04739,0.34722,0.06291,0.09375,0.03356,0.05556,0.02808,0.00000,0.00000,0.35367,0.00937,0.12836,0.02654,0.22468,0.00376,0.31878,0.08240
capability_map_tamp,stress_02,0.22222,8,48,0.58681,0.06451,0.04861,0.02374,0.10417,0.03720,0.30556,0.05616,0.11806,0.03885,0.07639,0.03220,0.00000,0.00000,0.35400,0.01011,0.12074,0.02158,0.22689,0.00384,0.28457,0.07226
capability_map_tamp,stress_02,0.22222,9,48,0.63542,0.05558,0.05208,0.02602,0.09375,0.03212,0.35069,0.05436,0.11806,0.03762,0.07292,0.03627,0.00347,0.00681,0.35280,0.00939,0.12238,0.02390,0.22639,0.00392,0.31873,0.07510
capability_map_tamp,stress_03,0.33333,0,48,0.60069,0.05895,0.05556,0.02634,0.08681,0.02749,0.38194,0.06375,0.13889,0.03416,0.10069,0.03734,0.00000,0.00000,0.38245,0.01067,0.13903,0.02383,0.23072,0.00420,0.25438,0.06501
capability_map_tamp,stress_03,0.33333,1,48,0.64236,0.06227,0.07986,0.02749,0.15625,0.03692,0.39931,0.06359,0.13542,0.03970,0.09722,0.03346,0.00347,0.00681,0.38301,0.01160,0.15924,0.02364,0.23140,0.00391,0.23300,0.07870
capability_map_tamp,stress_03,0.33333,2,48,0.58681,0.05586,0.10417,0.03456,0.12153,0.03859,0.35417,0.06497,0.12153,0.03734,0.11111,0.04165,0.00000,0.00000,0.38294,0.01045,0.17794,0.02950,0.23063,0.00371,0.18549,0.07702
capability_map_tamp,stress_03,0.33333,3,48,0.59028,0.05234,0.04514,0.02330,0.13889,0.03682,0.35764,0.04764,0.13889,0.04049,0.07292,0.02903,0.00347,0.00681,0.38297,0.01013,0.13065,0.02094,0.23099,0.00380,0.24673,0.06560
capability_map_tamp,stress_03,0.33333,4,48,0.60417,0.05805,0.07986,0.04561,0.13194,0.03501,0.38542,0.06390,0.13889,0.04277,0.10417,0.03720,0.00000,0.00000,0.38355,0.01033,0.15763,0.03692,0.23124,0.00375,0.20824,0.08890
capability_map_tamp,stress_03,0.33333,5,48,0.61111,0.06253,0.10417,0.03456,0.13542,0.04927,0.36806,0.05751,0.10417,0.03316,0.07639,0.03363,0.00000,0.00000,0.38188,0.01046,0.17780,0.02993,0.23015,0.00383,0.21545,0.08514
capability_map_tamp,stress_03,0.33333,6,48,0.55208,0.06819,0.06250,0.02856,0.13194,0.04005,0.31944,0.05822,0.13889,0.03416,0.10417,0.03845,0.00000,0.00000,0.38129,0.01095,0.14564,0.02421,0.23359,0.00415,0.19831,0.07481
capability_map_tamp,stress_03,0.33333,7,48,0.62847,0.05523,0.05903,0.02279,0.08333,0.03226,0.35069,0.05169,0.12153,0.03859,0.09028,0.03634,0.00347,0.00681,0.38160,0.01034,0.14190,0.02078,0.23273,0.00399,0.30050,0.08123
capability_map_tamp,stress_03,0.33333,8,48,0.60764,0.04403,0.04861,0.02374,0.14236,0.04238,0.35417,0.04924,0.12153,0.03472,0.08333,0.03507,0.00000,0.00000,0.38390,0.01023,0.13466,0.02027,0.23206,0.00391,0.26512,0.05580
capability_map_tamp,stress_03,0.33333,9,48,0.61806,0.06806,0.06250,0.02686,0.09375,0.03212,0.32986,0.05371,0.13542,0.04312,0.10764,0.03437,0.00347,0.00681,0.38154,0.01092,0.14602,0.02347,0.23130,0.00383,0.27803,0.07173
capability_map_tamp,stress_04,0.44444,0,48,0.60417,0.05556,0.11111,0.03931,0.13889,0.03809,0.34375,0.05537,0.13889,0.03809,0.12847,0.03920,0.00000,0.00000,0.41123,0.01134,0.19532,0.03189,0.23583,0.00383,0.17661,0.08169
capability_map_tamp,stress_04,0.44444,1,48,0.59028,0.05584,0.07639,0.02911,0.12847,0.03261,0.37500,0.04614,0.16319,0.04182,0.07639,0.02744,0.00347,0.00681,0.41143,0.01092,0.16882,0.02498,0.23701,0.00384,0.19753,0.07155
capability_map_tamp,stress_04,0.44444,2,48,0.59028,0.06375,0.09375,0.04340,0.13542,0.03594,0.40278,0.05822,0.14931,0.04376,0.10417,0.03590,0.00000,0.00000,0.41261,0.01123,0.18108,0.03444,0.23709,0.00380,0.16475,0.09509
capability_map_tamp,stress_04,0.44444,3,48,0.62153,0.06284,0.11806,0.02911,0.12153,0.03859,0.36111,0.05782,0.10764,0.03828,0.09028,0.03634,0.00000,0.00000,0.40995,0.01139,0.20009,0.02538,0.23626,0.00410,0.21211,0.07744
capability_map_tamp,stress_04,0.44444,4,48,0.54167,0.06488,0.07986,0.02916,0.13542,0.04087,0.32292,0.06106,0.15625,0.03692,0.11458,0.04029,0.00000,0.00000,0.40947,0.01171,0.17264,0.02369,0.23931,0.00425,0.15354,0.07281
capability_map_tamp,stress_04,0.44444,5,48,0.60764,0.05544,0.09375,0.03212,0.09028,0.03634,0.37500,0.05630,0.13542,0.04830,0.08333,0.03639,0.00347,0.00681,0.40942,0.01074,0.18201,0.02715,0.23778,0.00431,0.22361,0.08570
capability_map_tamp,stress_04,0.44444,6,48,0.58681,0.04561,0.07986,0.02916,0.13542,0.03970,0.38194,0.05584,0.13889,0.04492,0.08681,0.03368,0.00000,0.00000,0.41142,0.01087,0.17240,0.02420,0.23721,0.00392,0.19290,0.07132
capability_map_tamp,stress_04,0.44444,7,48,0.61806,0.06449,0.07292,0.02903,0.11111,0.03682,0.37153,0.06015,0.17361,0.05324,0.12500,0.03704,0.00347,0.00681,0.41050,0.01139,0.16694,0.02448,0.23646,0.00401,0.22071,0.07430
capability_map_tamp,stress_04,0.44444,8,48,0.62153,0.05214,0.09375,0.03494,0.13542,0.04201,0.38889,0.05531,0.14583,0.03720,0.11458,0.04029,0.00000,0.00000,0.41203,0.01092,0.18294,0.02831,0.23727,0.00397,0.19946,0.07516
capability_map_tamp,stress_04,0.44444,9,48,0.59028,0.06071,0.07986,0.03638,0.12500,0.03574,0.40278,0.06139,0.10069,0.03187,0.08681,0.03224,0.00347,0.00681,0.41250,0.01131,0.17077,0.03002,0.23445,0.00360,0.20965,0.07982
capability_map_tamp,stress_05,0.55556,0,48,0.56597,0.05975,0.09375,0.03494,0.13542,0.03724,0.40972,0.05584,0.17361,0.04453,0.12500,0.04183,0.00000,0.00000,0.44115,0.01181,0.19426,0.02740,0.24234,0.00407,0.11972,0.08929
capability_map_tamp,stress_05,0.55556,1,48,0.62500,0.06341,0.11806,0.03501,0.15278,0.04332,0.37500,0.05372,0.14236,0.04009,0.10069,0.04097,0.00000,0.00000,0.43874,0.01183,0.21127,0.02895,0.24083,0.00445,0.17650,0.07377
capability_map_tamp,stress_05,0.55556,2,48,0.53472,0.06594,0.10417,0.03316,0.11806,0.03885,0.34722,0.05903,0.15625,0.03940,0.13542,0.04087,0.00000,0.00000,0.43733,0.01255,0.20302,0.02661,0.24454,0.00434,0.11172,0.07672
capability_map_tamp,stress_05,0.55556,3,48,0.58333,0.05587,0.09722,0.03484,0.10417,0.03720,0.39583,0.05966,0.15625,0.04998,0.10764,0.03950,0.00347,0.00681,0.43807,0.01129,0.19731,0.02841,0.24223,0.00449,0.16411,0.08404
capability_map_tamp,stress_05,0.55556,4,48,0.57292,0.04854,0.08333,0.02751,0.17014,0.04613,0.40972,0.05751,0.15278,0.05223,0.09375,0.03627,0.00000,0.00000,0.44013,0.01165,0.18751,0.02272,0.24286,0.00424,0.13949,0.07551
capability_map_tamp,stress_05,0.55556,5,48,0.57986,0.06667,0.08333,0.03076,0.13889,0.04049,0.38542,0.05848,0.18056,0.05038,0.11806,0.03220,0.00347,0.00681,0.43861,0.01197,0.18774,0.02470,0.24199,0.00415,0.15017,0.07624
capability_map_tamp,stress_05,0.55556,6,48,0.59722,0.04439,0.10417,0.03590,0.13542,0.04312,0.39931,0.05733,0.16319,0.03950,0.12153,0.03859,0.00000,0.00000,0.44158,0.01201,0.20206,0.02831,0.24166,0.00406,0.14861,0.08146
capability_map_tamp,stress_05,0.55556,7,48,0.55903,0.06112,0.10069,0.04097,0.13194,0.03501,0.40972,0.06665,0.13542,0.03594,0.10417,0.04198,0.00347,0.00681,0.44004,0.01175,0.19825,0.03259,0.23971,0.00377,0.12826,0.08387
capability_map_tamp,stress_05,0.55556,8,48,0.54861,0.06449,0.07292,0.03061,0.12847,0.03539,0.36806,0.05832,0.14583,0.04417,0.11458,0.03660,0.00000,0.00000,0.44029,0.01132,0.18092,0.02409,0.24282,0.00435,0.15762,0.07741
capability_map_tamp,stress_05,0.55556,9,48,0.52083,0.05556,0.09028,0.03363,0.14236,0.04009,0.36111,0.05444,0.18750,0.04523,0.13194,0.03220,0.00694,0.00952,0.43910,0.01186,0.19232,0.02637,0.24101,0.00425,0.08303,0.06857
capability_map_tamp,stress_06,0.66667,0,48,0.52083,0.06570,0.11111,0.04165,0.13889,0.04492,0.38194,0.05498,0.15972,0.03885,0.13889,0.03809,0.00000,0.00000,0.46638,0.01300,0.22012,0.03111,0.24910,0.00455,0.06389,0.08281
capability_map_tamp,stress_06,0.66667,1,48,0.57986,0.06877,0.09722,0.03346,0.12847,0.03797,0.44792,0.06163,0.15972,0.04453,0.11806,0.04558,0.00000,0.00000,0.46705,0.01207,0.20968,0.02631,0.24728,0.00452,0.12542,0.09364
capability_map_tamp,stress_06,0.66667,2,48,0.55556,0.05863,0.10069,0.02875,0.17014,0.04613,0.44444,0.05863,0.16667,0.05054,0.10069,0.03472,0.00000,0.00000,0.46849,0.01240,0.21278,0.02298,0.24752,0.00428,0.08096,0.07850
capability_map_tamp,stress_06,0.66667,3,48,0.59028,0.06806,0.07986,0.02916,0.16667,0.03639,0.39583,0.05723,0.17014,0.05006,0.12847,0.03670,0.00347,0.00681,0.46812,0.01295,0.19823,0.02250,0.24746,0.00446,0.14737,0.07939
capability_map_tamp,stress_06,0.66667,4,48,0.57639,0.05143,0.11458,0.03391,0.13542,0.04201,0.43056,0.06139,0.16667,0.04457,0.13889,0.04386,0.00000,0.00000,0.46935,0.01251,0.22164,0.02650,0.24611,0.00408,0.09716,0.08306
capability_map_tamp,stress_06,0.66667,5,48,0.56250,0.06641,0.12847,0.04376,0.13889,0.03931,0.43403,0.06928,0.16667,0.04350,0.11458,0.04474,0.00347,0.00681,0.46877,0.01277,0.22922,0.03310,0.24523,0.00407,0.07132,0.09786
capability_map_tamp,stress_06,0.66667,6,48,0.52778,0.05616,0.07639,0.03069,0.15972,0.03885,0.39931,0.05565,0.17014,0.03572,0.14236,0.04456,0.00347,0.00681,0.46855,0.01201,0.19569,0.02364,0.24787,0.00450,0.08688,0.07316
capability_map_tamp,stress_06,0.66667,7,48,0.51736,0.05436,0.10069,0.03734,0.16319,0.04068,0.39236,0.06034,0.20486,0.04789,0.14931,0.03670,0.00694,0.00952,0.46724,0.01241,0.21199,0.02759,0.24712,0.00451,0.03336,0.05844
capability_map_tamp,stress_06,0.66667,8,48,0.55903,0.06340,0.09375,0.03212,0.14236,0.04561,0.36806,0.05324,0.12847,0.03261,0.11458,0.04144,0.00000,0.00000,0.46918,0.01324,0.20697,0.02514,0.24559,0.00439,0.14423,0.08334
capability_map_tamp,stress_06,0.66667,9,48,0.58333,0.05502,0.13194,0.03762,0.13542,0.03724,0.41319,0.05835,0.17014,0.04613,0.13542,0.03460,0.00000,0.00000,0.46761,0.01246,0.23588,0.02824,0.24748,0.00460,0.09063,0.08254
capability_map_tamp,stress_07,0.77778,0,48,0.54167,0.06035,0.14931,0.03920,0.16319,0.04813,0.44097,0.05712,0.19792,0.05297,0.10417,0.03720,0.00000,0.00000,0.49612,0.01316,0.25826,0.02800,0.25256,0.00439,0.00196,0.08125
capability_map_tamp,stress_07,0.77778,1,48,0.57986,0.06877,0.09028,0.03220,0.17014,0.04294,0.40972,0.05992,0.18056,0.05313,0.13889,0.03552,0.00347,0.00681,0.49636,0.01357,0.21759,0.02380,0.25187,0.00454,0.10970,0.08299
capability_map_tamp,stress_07,0.77778,2,48,0.56944,0.05657,0.12500,0.03829,0.14236,0.04349,0.44444,0.05444,0.18403,0.04483,0.14583,0.04417,0.00000,0.00000,0.49783,0.01336,0.23993,0.02859,0.25125,0.00417,0.05936,0.07993
capability_map_tamp,stress_07,0.77778,3,48,0.55556,0.06253,0.14931,0.04266,0.15625,0.04285,0.42708,0.05988,0.19444,0.04698,0.12153,0.04739,0.00000,0.00000,0.49725,0.01316,0.25583,0.03103,0.25030,0.00436,0.02079,0.09970
capability_map_tamp,stress_07,0.77778,4,48,0.51736,0.06321,0.09028,0.03634,0.15972,0.04453,0.39583,0.05019,0.18750,0.03845,0.15625,0.04604,0.00347,0.00681,0.49594,0.01291,0.21800,0.02650,0.25303,0.00463,0.04917,0.08186
capability_map_tamp,stress_07,0.77778,5,48,0.50694,0.05992,0.13194,0.04660,0.16319,0.03572,0.39931,0.05895,0.19444,0.04698,0.16667,0.04010,0.00694,0.00952,0.49600,0.01287,0.24334,0.03327,0.25198,0.00468,-0.01582,0.07001
capability_map_tamp,stress_07,0.77778,6,48,0.54861,0.06225,0.11458,0.03909,0.14931,0.04038,0.39583,0.05383,0.14583,0.04198,0.10764,0.03950,0.00000,0.00000,0.49704,0.01367,0.23407,0.02729,0.25159,0.00474,0.09041,0.08599
capability_map_tamp,stress_07,0.77778,7,48,0.57986,0.05753,0.14236,0.04238,0.14931,0.03797,0.39931,0.06650,0.20139,0.04660,0.14236,0.03638,0.00000,0.00000,0.49657,0.01370,0.25372,0.03088,0.25201,0.00456,0.05686,0.08878
capability_map_tamp,stress_07,0.77778,8,48,0.54861,0.06449,0.12847,0.04038,0.17014,0.04182,0.38194,0.05143,0.17708,0.04500,0.14236,0.03638,0.00694,0.00952,0.49549,0.01327,0.24281,0.02919,0.25243,0.00439,0.04646,0.08066
capability_map_tamp,stress_07,0.77778,9,48,0.51389,0.04748,0.13194,0.03885,0.17708,0.03426,0.43403,0.06720,0.21875,0.04578,0.09375,0.03212,0.00000,0.00000,0.49683,0.01343,0.24444,0.02911,0.25061,0.00441,-0.01690,0.07579
capability_map_tamp,stress_08,0.88889,0,48,0.54514,0.05650,0.14583,0.04083,0.14583,0.04309,0.44792,0.05848,0.19097,0.04125,0.17014,0.04509,0.00347,0.00681,0.52498,0.01405,0.26551,0.02868,0.25577,0.00437,-0.00277,0.08001
capability_map_tamp,stress_08,0.88889,1,48,0.54514,0.06284,0.17014,0.04813,0.18056,0.04439,0.42708,0.05579,0.19792,0.04731,0.11806,0.04235,0.00000,0.00000,0.52526,0.01388,0.28046,0.03337,0.25568,0.00468,-0.02611,0.10326
capability_map_tamp,stress_08,0.88889,2,48,0.51042,0.06259,0.12153,0.04210,0.17014,0.04403,0.40972,0.05234,0.19792,0.04087,0.16319,0.05006,0.00347,0.00681,0.52319,0.01340,0.24988,0.02905,0.25717,0.00457,-0.00987,0.08272
capability_map_tamp,stress_08,0.88889,3,48,0.51042,0.05787,0.13542,0.04526,0.18750,0.04083,0.40278,0.05488,0.20833,0.04912,0.17361,0.04122,0.00694,0.00952,0.52486,0.01336,0.25621,0.03166,0.25674,0.00494,-0.03846,0.07700
capability_map_tamp,stress_08,0.88889,4,48,0.54167,0.06113,0.12153,0.03979,0.15972,0.04345,0.42014,0.04958,0.16319,0.03702,0.12847,0.04038,0.00347,0.00681,0.52572,0.01411,0.25065,0.02644,0.25705,0.00461,0.04666,0.08887
capability_map_tamp,stress_08,0.88889,5,48,0.57292,0.05407,0.13194,0.03762,0.14583,0.03845,0.39931,0.05650,0.22569,0.04813,0.14931,0.04154,0.00000,0.00000,0.52546,0.01440,0.25712,0.02733,0.25703,0.00471,0.04847,0.07700
capability_map_tamp,stress_08,0.88889,6,48,0.54861,0.06300,0.13542,0.04312,0.19792,0.04201,0.40278,0.05131,0.18750,0.04924,0.17708,0.04058,0.00694,0.00952,0.52296,0.01407,0.25761,0.03047,0.25737,0.00479,0.00298,0.08337
capability_map_tamp,stress_08,0.88889,7,48,0.51736,0.05259,0.14931,0.04038,0.17708,0.03818,0.43403,0.06928,0.22569,0.04813,0.12153,0.03605,0.00000,0.00000,0.52631,0.01406,0.26754,0.02840,0.25632,0.00474,-0.04501,0.07851
capability_map_tamp,stress_08,0.88889,8,48,0.50694,0.05324,0.14236,0.04349,0.17708,0.04500,0.43056,0.05488,0.18750,0.04083,0.16667,0.04240,0.00000,0.00000,0.52339,0.01388,0.26384,0.03020,0.25584,0.00427,-0.04231,0.08542
capability_map_tamp,stress_08,0.88889,9,48,0.51389,0.06139,0.13542,0.04312,0.19097,0.04009,0.42014,0.05237,0.20833,0.05101,0.14583,0.03966,0.00347,0.00681,0.52601,0.01364,0.25739,0.03089,0.25691,0.00475,-0.03459,0.06825
capability_map_tamp,stress_09,1.00000,0,48,0.47222,0.05616,0.14931,0.04587,0.18750,0.04523,0.40972,0.05913,0.20139,0.04235,0.18403,0.04789,0.00347,0.00681,0.55242,0.01434,0.27622,0.03064,0.26090,0.00479,-0.09538,0.07924
capability_map_tamp,stress_09,1.00000,1,48,0.49306,0.05234,0.11806,0.03885,0.19792,0.04201,0.42361,0.05498,0.21528,0.04660,0.18403,0.03920,0.00694,0.00952,0.55267,0.01401,0.25678,0.02667,0.26209,0.00498,-0.05689,0.07784
capability_map_tamp,stress_09,1.00000,2,48,0.55903,0.06112,0.14236,0.04764,0.16667,0.04562,0.42708,0.05407,0.17361,0.04005,0.13194,0.04122,0.00347,0.00681,0.55307,0.01479,0.27432,0.03037,0.26182,0.00485,0.02832,0.10171
capability_map_tamp,stress_09,1.00000,3,48,0.54861,0.05234,0.14583,0.04198,0.17014,0.04294,0.42708,0.05229,0.27431,0.05544,0.15625,0.03818,0.00000,0.00000,0.55291,0.01484,0.27664,0.02886,0.26141,0.00489,-0.03664,0.07565
capability_map_tamp,stress_09,1.00000,4,48,0.54861,0.05832,0.13194,0.04453,0.20486,0.04982,0.45139,0.05324,0.19444,0.05085,0.18056,0.04221,0.00694,0.00952,0.55066,0.01502,0.26789,0.02958,0.26338,0.00484,-0.01951,0.08907
capability_map_tamp,stress_09,1.00000,5,48,0.49306,0.05668,0.14931,0.03112,0.19097,0.04238,0.44792,0.05929,0.23958,0.04854,0.11806,0.04122,0.00000,0.00000,0.55286,0.01473,0.27898,0.02157,0.26091,0.00485,-0.08761,0.07944
capability_map_tamp,stress_09,1.00000,6,48,0.48958,0.05537,0.15625,0.04058,0.19792,0.04421,0.42361,0.05412,0.20139,0.04558,0.18056,0.04944,0.00000,0.00000,0.55095,0.01442,0.28370,0.02693,0.26056,0.00474,-0.09370,0.08467
capability_map_tamp,stress_09,1.00000,7,48,0.50000,0.05238,0.15972,0.04956,0.20139,0.04345,0.45833,0.06266,0.25000,0.05754,0.16319,0.04068,0.00347,0.00681,0.55306,0.01440,0.28279,0.03346,0.26207,0.00491,-0.11764,0.08145
capability_map_tamp,stress_09,1.00000,8,48,0.51736,0.05855,0.14931,0.04266,0.16667,0.04010,0.45833,0.06561,0.18403,0.04689,0.16319,0.04068,0.00347,0.00681,0.55360,0.01496,0.27716,0.02919,0.26150,0.00477,-0.04469,0.09102
capability_map_tamp,stress_09,1.00000,9,48,0.52431,0.05501,0.11806,0.03501,0.16319,0.04613,0.41319,0.05671,0.22222,0.05085,0.12500,0.04183,0.00000,0.00000,0.55450,0.01449,0.25893,0.02469,0.26194,0.00452,0.00809,0.06824
